rating	title	text	sentiment
9	Great show with minor flaws	"Loved the show. Extremely entertaining and keeping you glued to the screen. Great plot twists, the whole robbery plan is just gonna mess up your mind!

There are times when you end up shaking your head as they have went too far with the story and it's borderline stupid. They could have easily skip couple of scenes in the first two seasons as well and get to the end quicker. But that's only minor flaws in a really amazing show.

PS. Once you hear Bella Ciao you won't be able to get it out of your head!"	1
10	One of the best show in my life.	After watching all three seasons continue in just 3 days I can't stop my self to write this review. This is the wonderful show, better I will say mastermind show, must watch it. Eagerly waiting for season 4. Love this series.	1
10	Bloody brilliant!	Excellent cat and mouse between the thieves and the police.	1
10	How can I explain in a couple of words	"This was an absolute treat to watch, I loved every second of it, The creativity and execution is second to none...I mean to actually come up with a script like this, absolutely amazes me.

I'm very excited for the 4th season and would like Money Heist to continue in the same vein and that too without having to compromise the adrenaline rush we receive watching the show."	1
10	Couldn't do better	Great plan great heist brilliant actors . Looking for the 4th part professor my guardian angel best character! Bella ciao	1
10	Masterpiece of cinéma!!	A masterpiece you just can't get enough the acting directing , cinematography everything is outstanding i highly recommended .	1
10	Cohones this is good	I actually thought about not seeing this at all. Thought it would be a mediocre show. But this is honestly the best I've seen since breaking bad. The characters are just so good! You gotta love the music and the well timed epic moments. Game of thrones, sorry you are now descending on my top 10 best series ever. This show never really get boring. Sure it has its slowdowns but they are short and once the pace is at its normal high rate it's probably one of the best shows ever.	1
10	Yes It Is	I needed a great show like this. Great characters and sucsessfull script. And i have to say that: Tokio is number one for me!	1
10	Speachless	This is how all the tv shows , no matter the plot , should look like !	1
10	Wowww what a series	"Excellent, fantastic, fantabulous

Best TV series on earth. Excellent performance be each and every character Berlin and Rio love u for u performance and the marvelous genius ""Professor""

Eagerly waiting for Season 4"	1
10	Amazing	It's gone be a part 4?Because the final is not clear,and we LOVE to find what happened! I hope that YOU are working on part 4,5 and 6 because is the most beautiful series that i've ever seen!	1
10	By Far The Best On Netflix!	This series has everything it takes to be a treu masterpiece. From characters to action, everything is a at the superlative level.	1
10	I just love it 😊	I'm speechless I mean this app has everything 😍💕	1
10	Haters gonna hate	"This series is masterpiece...probably most of the haters comes from the US....there,they like to watch bs family comedy series...that's why a lot of good tv series like ""The Expasne"" is cancelled...La casa has his minor...tiny flaws...so what?Great actors,tension,agony and sexy Spanish language....the bad guys are the good guys and vice versa...and you know something?This is the thing in real life too...i'm tired of movies,showing the police as the good guys...they are not in many cases in real life...so respect to the writers of this show....finally,a little bit of truth....10/10...must see"	1
2	Pasan cosas absurdas en la serie	Hay cosas que pasan en la serie que me parecen absurdas!!!!	0
10	It's captivating	There is no way you would start this serie and not want to finish it ! Addictive	1
9	gripping	Intense watch and lovely characters... good plots.......	1
10	Worths every second of it	Well, crime shows are hard to satisfy the crowed, yet La casa de papel was able to impress me and I couldn't get enogh of it. The cast was amazing, they were meant to play their characters! I know if the show was good when I couldn't predict the events. And thankfully it was full of surprises!	1
10	Absolutely one of the best	I watched this series in one go, without sleeping, it is definitely one of the best I ever watched.	1
8	The best heist tv show around!!!	This spanish series in one great heist TV show that i totally recommend. It shares some resemblaces with Prison Break but it´s more about the personal relationships of the robbers, it's a more emotional story, but it never get's boring. For someone who want's to diversify from the usual american culture and TV, this is a very refreshing and original series.	1
8	One word: Masterpiece	Don't get fooled by the low rating some users give. They probably never watched any series or movies that were not produced in Hollywood. Ths series is really good and makes you get involved with the characters. The characters are normal criminals who are led by a genius guy.	1
10	Best program on Netflix	So many twist and turns, will keep you glued to the tv	1
10	Changed the way I see People- The Redemption	"This series is not just a one which has twist and turns, it is with a precise editing and storyline. It made people happy for the heist, and professor is one of a kind and mentor to me. Berlin is so similar to Tbag in prison break. ""Bella Ciao"" Spain"	1
10	i ts amazing	It is amazing how the writer wroted a story so complex and different like this.	1
